Product_ID,Product_Position,Price,Competitors_Price,Promotion,Foot_Traffic,Consumer_Demographics,Product_Category,Seasonal,Sales_Volume,Price_Difference,Price_Ratio,Price_Range,Sales_Performance
178198,Front of Store,40.43,35.86,No,Low,College students,Food,No,2288,4.57,1.1274,High,High
173253,Front of Store,17.43,16.25,Yes,Low,Young adults,Electronics,No,1979,1.18,1.0726,Medium,Medium
131726,End-cap,9.26,6.45,Yes,Low,College students,Clothing,No,2488,2.81,1.4357,Low,High
153970,Aisle,7.44,5.4,Yes,High,Seniors,Food,Yes,1851,2.04,1.3778,Low,Medium
150686,Front of Store,44.09,40.32,No,Low,College students,Food,Yes,2966,3.77,1.0935,High,High
175349,End-cap,37.75,34.49,No,Medium,Young adults,Electronics,No,1322,3.26,1.0945,High,Medium
127292,Aisle,17.28,14.4,No,Medium,Seniors,Electronics,No,1070,2.88,1.2,Medium,Medium
152568,Aisle,6.81,5.61,Yes,Low,Young adults,Clothing,Yes,2966,1.2,1.2139,Low,High
135414,End-cap,32.97,30.24,Yes,Medium,Young adults,Electronics,Yes,1403,2.73,1.0903,High,Medium
110319,Front of Store,6.05,1.11,No,High,Families,Food,No,1775,4.94,5.4505,Low,Medium
174321,End-cap,42.95,42.62,Yes,Low,Seniors,Electronics,No,1662,0.33,1.0077,High,Medium
143069,End-cap,17.23,13.46,No,High,College students,Electronics,Yes,677,3.77,1.2801,Medium,Low
155092,End-cap,39.66,39.05,Yes,High,College students,Clothing,Yes,876,0.61,1.0156,High,Low
114253,Front of Store,35.63,31.26,No,Low,College students,Electronics,No,1495,4.37,1.1398,High,Medium
177321,End-cap,31.78,31.35,No,Low,Families,Clothing,Yes,2286,0.43,1.0137,High,High
130550,Aisle,6.61,5.61,Yes,Medium,Young adults,Food,No,1698,1.0,1.1783,Low,Medium
152773,Front of Store,49.74,46.3,No,Medium,College students,Clothing,Yes,2148,3.44,1.0743,High,High
175790,Aisle,21.18,18.05,Yes,Medium,College students,Food,Yes,1788,3.13,1.1734,Medium,Medium
126957,Front of Store,36.95,34.3,No,High,Families,Clothing,Yes,1809,2.65,1.0773,High,Medium
178874,Aisle,34.22,31.38,No,High,Seniors,Clothing,Yes,952,2.84,1.0905,High,Low
195207,Front of Store,26.14,24.73,Yes,High,Young adults,Electronics,No,1716,1.41,1.057,Medium,Medium
157384,End-cap,24.53,23.54,Yes,High,Seniors,Clothing,No,2479,0.99,1.0421,Medium,High
110980,Aisle,11.77,8.42,No,Medium,Young adults,Electronics,Yes,1610,3.35,1.3979,Low,Medium
144539,Front of Store,28.83,24.6,No,High,Families,Food,Yes,2162,4.23,1.172,Medium,High
156638,Front of Store,42.21,38.19,Yes,Medium,Seniors,Food,Yes,1539,4.02,1.1053,High,Medium
135717,Aisle,31.74,30.41,No,Medium,Families,Clothing,No,743,1.33,1.0437,High,Low
152395,End-cap,13.29,10.2,No,High,College students,Electronics,No,1802,3.09,1.3029,Low,Medium
160346,Aisle,45.45,42.33,No,High,Families,Electronics,Yes,1416,3.12,1.0737,High,Medium
142963,End-cap,30.48,27.39,No,Medium,College students,Clothing,Yes,1087,3.09,1.1128,High,Medium
155793,End-cap,17.79,17.61,No,Medium,Young adults,Electronics,Yes,2225,0.18,1.0102,Medium,High
124413,Front of Store,30.06,29.48,No,High,Families,Food,Yes,1232,0.58,1.0197,High,Medium
160541,End-cap,24.79,21.25,No,High,Young adults,Electronics,No,1311,3.54,1.1666,Medium,Medium
114964,Front of Store,16.47,13.41,Yes,Medium,Seniors,Electronics,No,570,3.06,1.2282,Medium,Low
199673,End-cap,8.2,4.13,No,High,Seniors,Food,Yes,2488,4.07,1.9855,Low,High
141355,End-cap,34.36,33.24,Yes,High,Families,Clothing,No,1950,1.12,1.0337,High,Medium
144362,Aisle,22.69,20.5,Yes,High,Seniors,Clothing,Yes,2270,2.19,1.1068,Medium,High
144721,Front of Store,25.51,22.38,No,High,Families,Electronics,No,2917,3.13,1.1399,Medium,High
139337,End-cap,42.31,41.34,Yes,Medium,Young adults,Clothing,No,1878,0.97,1.0235,High,Medium
167218,End-cap,35.35,34.4,No,Low,College students,Clothing,No,2621,0.95,1.0276,High,High
119583,Front of Store,6.32,5.2,No,High,Young adults,Electronics,Yes,1332,1.12,1.2154,Low,Medium
195223,Front of Store,23.16,22.01,No,Medium,College students,Clothing,Yes,2526,1.15,1.0522,Medium,High
130120,End-cap,42.89,38.76,No,Low,Families,Electronics,No,2963,4.13,1.1066,High,High
141261,Front of Store,49.98,47.6,Yes,Low,Young adults,Clothing,No,641,2.38,1.05,High,Low
186584,Aisle,33.76,33.19,Yes,Medium,College students,Electronics,No,1370,0.57,1.0172,High,Medium
120793,Front of Store,29.98,28.14,No,Medium,Seniors,Electronics,Yes,2204,1.84,1.0654,Medium,High
155385,End-cap,38.8,35.71,No,Medium,Young adults,Electronics,No,1973,3.09,1.0865,High,Medium
151124,End-cap,8.34,7.22,No,High,Families,Clothing,No,2895,1.12,1.1551,Low,High
179168,Front of Store,47.77,44.38,No,Low,Families,Electronics,Yes,1389,3.39,1.0764,High,Medium
162419,Aisle,27.09,25.32,Yes,High,Seniors,Electronics,Yes,617,1.77,1.0699,Medium,Low
113067,Front of Store,26.16,24.53,No,High,Families,Clothing,No,1062,1.63,1.0664,Medium,Medium
178104,Aisle,15.32,13.21,No,High,Seniors,Electronics,Yes,2827,2.11,1.1597,Medium,High
138903,Aisle,39.87,39.54,No,Low,Families,Clothing,No,1981,0.33,1.0083,High,Medium
116993,Front of Store,31.69,31.54,No,High,College students,Clothing,No,2938,0.15,1.0048,High,High
111935,Aisle,16.27,15.54,No,High,College students,Clothing,No,1831,0.73,1.047,Medium,Medium
115210,Front of Store,28.08,25.81,No,High,Seniors,Electronics,Yes,2068,2.27,1.088,Medium,High
173296,End-cap,11.95,11.03,No,Medium,College students,Clothing,Yes,1009,0.92,1.0834,Low,Medium
110709,Aisle,18.48,17.43,No,Medium,College students,Food,Yes,2450,1.05,1.0602,Medium,High
134034,Front of Store,31.72,28.87,Yes,High,Young adults,Clothing,Yes,2571,2.85,1.0987,High,High
165430,Aisle,29.45,26.6,Yes,High,College students,Food,No,2815,2.85,1.1071,Medium,High
192396,Front of Store,7.32,7.08,No,Low,Families,Food,Yes,1039,0.24,1.0339,Low,Medium
149662,End-cap,13.33,11.68,Yes,Low,College students,Electronics,No,1376,1.65,1.1413,Low,Medium
169368,Front of Store,24.1,19.13,Yes,High,Families,Food,No,1955,4.97,1.2598,Medium,Medium
173174,End-cap,12.05,9.14,No,High,Seniors,Clothing,No,636,2.91,1.3184,Low,Low
153411,Front of Store,25.9,25.7,Yes,Low,Families,Clothing,Yes,869,0.2,1.0078,Medium,Low
135465,Aisle,12.65,11.97,Yes,High,College students,Food,No,1015,0.68,1.0568,Low,Medium
151005,End-cap,17.79,12.86,No,Low,Seniors,Food,No,1276,4.93,1.3834,Medium,Medium
172517,Aisle,23.94,19.7,No,Medium,Seniors,Electronics,Yes,808,4.24,1.2152,Medium,Low
113368,End-cap,17.48,12.55,No,High,Young adults,Clothing,Yes,2682,4.93,1.3928,Medium,High
112801,Front of Store,41.6,38.31,Yes,High,Young adults,Food,Yes,1363,3.29,1.0859,High,Medium
163286,Aisle,49.64,48.84,No,Low,Young adults,Food,No,2184,0.8,1.0164,High,High
175963,End-cap,15.09,12.43,Yes,High,College students,Clothing,Yes,1417,2.66,1.214,Medium,Medium
119258,End-cap,41.97,40.32,No,Medium,Families,Clothing,No,1415,1.65,1.0409,High,Medium
131817,End-cap,33.48,28.94,No,High,Families,Electronics,Yes,2889,4.54,1.1569,High,High
193731,Aisle,49.55,49.1,Yes,Medium,Families,Clothing,No,1592,0.45,1.0092,High,Medium
175087,End-cap,24.64,23.91,No,High,Families,Food,No,2874,0.73,1.0305,Medium,High
129041,End-cap,40.28,38.37,Yes,Low,Seniors,Food,No,2025,1.91,1.0498,High,High
194723,End-cap,10.09,5.6,No,Low,Families,Clothing,Yes,1846,4.49,1.8018,Low,Medium
178350,End-cap,36.71,34.55,No,High,Families,Food,Yes,1964,2.16,1.0625,High,Medium
137798,Front of Store,18.91,17.76,No,High,Young adults,Clothing,No,1408,1.15,1.0648,Medium,Medium
158893,Front of Store,35.65,31.08,Yes,Low,Seniors,Clothing,Yes,1272,4.57,1.147,High,Medium
149201,Aisle,46.97,46.34,Yes,Medium,Families,Electronics,Yes,521,0.63,1.0136,High,Low
169631,Aisle,17.05,14.8,No,High,Seniors,Electronics,No,2100,2.25,1.152,Medium,High
168106,Front of Store,18.93,18.41,No,Low,College students,Food,No,1134,0.52,1.0282,Medium,Medium
177650,Aisle,43.59,39.89,Yes,High,Seniors,Electronics,No,2241,3.7,1.0928,High,High
154029,End-cap,34.88,34.6,Yes,Low,Young adults,Food,Yes,2954,0.28,1.0081,High,High
130738,Front of Store,14.18,13.19,Yes,Medium,Seniors,Clothing,No,1085,0.99,1.0751,Low,Medium
140879,Aisle,45.5,43.19,Yes,High,Young adults,Food,No,1495,2.31,1.0535,High,Medium
151900,Aisle,47.99,47.59,Yes,Medium,College students,Food,Yes,1560,0.4,1.0084,High,Medium
187604,End-cap,49.21,48.05,No,Medium,College students,Food,Yes,782,1.16,1.0241,High,Low
174627,Front of Store,38.69,37.01,No,High,College students,Clothing,No,1296,1.68,1.0454,High,Medium
133654,End-cap,42.98,41.61,Yes,Medium,Young adults,Clothing,No,2333,1.37,1.0329,High,High
180951,Front of Store,25.2,22.09,Yes,High,Seniors,Clothing,Yes,2056,3.11,1.1408,Medium,High
110578,End-cap,22.22,21.56,No,High,Families,Food,No,950,0.66,1.0306,Medium,Low
192711,Aisle,36.4,34.38,Yes,High,Seniors,Electronics,Yes,2079,2.02,1.0588,High,High
154096,Aisle,43.32,39.63,Yes,Low,Families,Food,No,2144,3.69,1.0931,High,High
124265,End-cap,24.39,20.92,Yes,High,Families,Clothing,No,2715,3.47,1.1659,Medium,High
120576,End-cap,16.48,14.74,No,High,College students,Food,Yes,1357,1.74,1.118,Medium,Medium
166314,End-cap,38.36,35.33,No,Medium,Seniors,Food,Yes,2896,3.03,1.0858,High,High
138145,Front of Store,25.94,24.83,Yes,Medium,Families,Clothing,No,2523,1.11,1.0447,Medium,High
192789,End-cap,15.65,14.23,No,Medium,College students,Clothing,No,2480,1.42,1.0998,Medium,High
150907,Front of Store,45.68,45.58,No,High,Seniors,Electronics,No,1323,0.1,1.0022,High,Medium
182011,End-cap,24.17,19.74,Yes,Medium,Seniors,Clothing,No,588,4.43,1.2244,Medium,Low
167179,Front of Store,24.06,23.01,Yes,Low,College students,Clothing,No,2225,1.05,1.0456,Medium,High
116390,End-cap,30.07,29.26,Yes,High,College students,Electronics,Yes,2834,0.81,1.0277,High,High
119757,End-cap,48.21,43.42,No,Low,College students,Clothing,No,1907,4.79,1.1103,High,Medium
139269,Aisle,18.24,16.68,No,Low,Families,Electronics,Yes,821,1.56,1.0935,Medium,Low
135624,Front of Store,6.24,2.06,No,High,Young adults,Food,No,1744,4.18,3.0291,Low,Medium
185187,Front of Store,38.92,38.34,Yes,Medium,College students,Clothing,No,1358,0.58,1.0151,High,Medium
163977,End-cap,37.28,36.19,No,Low,Seniors,Food,No,2872,1.09,1.0301,High,High
128784,Aisle,32.51,31.52,Yes,Medium,College students,Electronics,No,801,0.99,1.0314,High,Low
161283,End-cap,46.68,44.47,No,Medium,College students,Electronics,Yes,1532,2.21,1.0497,High,Medium
166588,End-cap,7.09,5.73,Yes,High,Seniors,Clothing,No,1376,1.36,1.2373,Low,Medium
111384,Aisle,23.22,21.78,No,Low,Young adults,Clothing,No,1859,1.44,1.0661,Medium,Medium
144945,End-cap,28.77,27.43,No,Medium,Families,Food,Yes,1908,1.34,1.0489,Medium,Medium
145405,Aisle,33.95,29.32,No,Medium,Families,Food,Yes,1403,4.63,1.1579,High,Medium
140480,Aisle,33.32,32.96,Yes,Medium,Young adults,Food,No,2599,0.36,1.0109,High,High
117707,Aisle,27.33,25.41,No,Low,College students,Food,No,511,1.92,1.0756,Medium,Low
182158,Front of Store,24.22,23.04,No,Medium,College students,Clothing,Yes,2689,1.18,1.0512,Medium,High
151032,Front of Store,9.78,4.93,No,High,Young adults,Clothing,Yes,2054,4.85,1.9838,Low,High
138160,Aisle,19.57,18.88,Yes,Medium,College students,Food,No,839,0.69,1.0365,Medium,Low
132647,Front of Store,15.85,14.41,Yes,High,College students,Food,Yes,2831,1.44,1.0999,Medium,High
154713,Aisle,47.72,44.03,Yes,Medium,Families,Clothing,Yes,1647,3.69,1.0838,High,Medium
157629,Front of Store,18.93,17.81,No,High,Families,Food,No,1277,1.12,1.0629,Medium,Medium
165679,Front of Store,15.38,12.41,No,Low,Families,Clothing,No,1062,2.97,1.2393,Medium,Medium
127978,Front of Store,6.39,5.77,Yes,Low,Seniors,Food,No,1677,0.62,1.1075,Low,Medium
191923,Aisle,47.6,45.1,No,High,Families,Clothing,No,1459,2.5,1.0554,High,Medium
179488,Front of Store,41.53,37.25,Yes,Low,Young adults,Food,Yes,1479,4.28,1.1149,High,Medium
196100,Aisle,24.3,23.86,Yes,Medium,Families,Food,No,944,0.44,1.0184,Medium,Low
114396,Front of Store,37.84,37.37,Yes,Medium,Families,Food,No,1433,0.47,1.0126,High,Medium
126954,Aisle,41.39,39.6,No,Medium,Seniors,Electronics,Yes,1640,1.79,1.0452,High,Medium
161127,End-cap,11.47,7.46,No,Medium,Seniors,Food,No,954,4.01,1.5375,Low,Low
192871,Front of Store,6.39,3.99,No,Low,College students,Clothing,Yes,1654,2.4,1.6015,Low,Medium
196774,Front of Store,40.99,37.67,No,Low,College students,Electronics,Yes,1303,3.32,1.0881,High,Medium
179265,Front of Store,40.07,39.77,Yes,Medium,Seniors,Electronics,No,921,0.3,1.0075,High,Low
127161,End-cap,47.2,44.38,Yes,Medium,Seniors,Food,Yes,2388,2.82,1.0635,High,High
167455,Aisle,44.42,43.37,No,Medium,Families,Food,No,2494,1.05,1.0242,High,High
126083,End-cap,9.29,5.86,No,High,Families,Electronics,No,1079,3.43,1.5853,Low,Medium
191442,Aisle,38.26,38.26,Yes,High,Seniors,Clothing,Yes,604,0.0,1.0,High,Low
157324,Front of Store,36.45,32.2,No,High,Seniors,Food,Yes,1482,4.25,1.132,High,Medium
196863,Front of Store,42.68,42.34,No,Medium,College students,Electronics,Yes,2751,0.34,1.008,High,High
125834,End-cap,37.76,36.64,Yes,Medium,Families,Food,Yes,2700,1.12,1.0306,High,High
160648,End-cap,47.47,45.66,No,Low,Young adults,Electronics,No,1824,1.81,1.0396,High,Medium
177124,Front of Store,30.28,27.84,No,Low,Seniors,Food,No,1339,2.44,1.0876,High,Medium
130113,End-cap,15.48,10.95,Yes,Low,College students,Clothing,No,726,4.53,1.4137,Medium,Low
149104,Aisle,30.51,26.82,No,High,Seniors,Electronics,Yes,1811,3.69,1.1376,High,Medium
131351,Aisle,13.38,11.17,No,High,College students,Electronics,Yes,1031,2.21,1.1979,Low,Medium
163127,End-cap,40.39,36.59,No,Medium,Young adults,Clothing,Yes,1599,3.8,1.1039,High,Medium
145944,End-cap,36.3,33.01,Yes,Medium,Families,Food,No,2219,3.29,1.0997,High,High
178288,Aisle,42.19,38.49,Yes,Medium,Young adults,Clothing,No,858,3.7,1.0961,High,Low
120721,Front of Store,19.15,14.29,Yes,Low,Young adults,Electronics,Yes,1817,4.86,1.3401,Medium,Medium
198257,Front of Store,9.07,4.34,Yes,Medium,Seniors,Food,Yes,647,4.73,2.0899,Low,Low
144938,End-cap,6.71,4.23,No,High,Young adults,Food,Yes,2042,2.48,1.5863,Low,High
180786,Aisle,9.99,6.1,No,High,Young adults,Electronics,No,2581,3.89,1.6377,Low,High
174984,Front of Store,16.46,15.04,No,Low,College students,Clothing,No,2704,1.42,1.0944,Medium,High
164338,Front of Store,21.67,19.04,Yes,Low,Young adults,Clothing,Yes,2614,2.63,1.1381,Medium,High
194730,Front of Store,14.09,10.27,No,Medium,Families,Electronics,No,1531,3.82,1.372,Low,Medium
184387,Front of Store,22.48,20.5,No,High,Seniors,Food,Yes,1862,1.98,1.0966,Medium,Medium
122405,Front of Store,17.06,12.21,No,High,Families,Electronics,No,1312,4.85,1.3972,Medium,Medium
155287,End-cap,20.21,19.05,Yes,Low,Seniors,Clothing,Yes,1830,1.16,1.0609,Medium,Medium
135629,End-cap,19.14,14.98,Yes,Low,Seniors,Electronics,Yes,926,4.16,1.2777,Medium,Low
161695,Aisle,43.33,39.35,No,Medium,Seniors,Clothing,No,2463,3.98,1.1011,High,High
188585,Aisle,24.47,20.48,Yes,Low,Young adults,Electronics,No,2376,3.99,1.1948,Medium,High
199050,End-cap,9.47,6.1,No,Medium,College students,Electronics,No,1352,3.37,1.5525,Low,Medium
140298,Aisle,28.83,25.5,No,Low,Seniors,Clothing,Yes,1039,3.33,1.1306,Medium,Medium
143161,End-cap,35.54,33.58,Yes,Low,Seniors,Clothing,No,946,1.96,1.0584,High,Low
126549,Front of Store,42.47,40.12,Yes,High,Seniors,Clothing,No,1648,2.35,1.0586,High,Medium
199013,Aisle,49.97,45.21,No,Medium,College students,Clothing,No,2894,4.76,1.1053,High,High
120994,End-cap,11.43,8.77,No,Low,College students,Electronics,No,2633,2.66,1.3033,Low,High
123549,End-cap,10.54,5.99,No,Low,Families,Food,No,637,4.55,1.7596,Low,Low
191501,Front of Store,40.75,37.55,No,Low,Families,Food,No,2794,3.2,1.0852,High,High
137441,End-cap,38.57,34.84,No,Low,Seniors,Electronics,Yes,1425,3.73,1.1071,High,Medium
174639,Aisle,32.42,27.95,No,Low,College students,Food,Yes,1865,4.47,1.1599,High,Medium
126334,End-cap,43.81,39.96,No,High,College students,Clothing,No,718,3.85,1.0963,High,Low
158294,Aisle,5.15,5.01,No,Medium,Seniors,Food,No,1252,0.14,1.0279,Low,Medium
171653,End-cap,36.87,34.47,No,Medium,Young adults,Food,Yes,2951,2.4,1.0696,High,High
113784,Front of Store,27.14,23.32,No,Low,College students,Clothing,No,920,3.82,1.1638,Medium,Low
195374,Front of Store,46.16,42.84,Yes,Low,College students,Electronics,No,1844,3.32,1.0775,High,Medium
171712,End-cap,44.95,43.96,No,Medium,College students,Clothing,Yes,835,0.99,1.0225,High,Low
148331,Front of Store,44.38,40.68,Yes,Low,Young adults,Clothing,Yes,1322,3.7,1.091,High,Medium
123478,Aisle,25.59,24.27,No,Low,Seniors,Electronics,Yes,700,1.32,1.0544,Medium,Low
164043,Aisle,11.02,10.23,No,High,Young adults,Food,No,2075,0.79,1.0772,Low,High
158938,Front of Store,39.31,37.18,Yes,High,Seniors,Clothing,No,703,2.13,1.0573,High,Low
118260,End-cap,20.5,17.08,No,Medium,Families,Food,Yes,2653,3.42,1.2002,Medium,High
168970,End-cap,13.49,10.1,No,Medium,Seniors,Clothing,No,2819,3.39,1.3356,Low,High
160301,Front of Store,15.5,13.36,No,Medium,College students,Food,No,1056,2.14,1.1602,Medium,Medium
134598,Aisle,5.66,1.62,Yes,Low,Families,Electronics,No,1475,4.04,3.4938,Low,Medium
140548,Aisle,9.71,5.57,Yes,High,College students,Clothing,No,2971,4.14,1.7433,Low,High
119282,Front of Store,17.05,16.01,No,High,Families,Electronics,No,2136,1.04,1.065,Medium,High
155744,Aisle,33.53,28.67,Yes,Medium,Families,Clothing,Yes,2663,4.86,1.1695,High,High
188805,Aisle,11.42,8.54,Yes,High,Families,Clothing,No,1324,2.88,1.3372,Low,Medium
194198,Aisle,44.88,41.36,Yes,High,College students,Food,Yes,2363,3.52,1.0851,High,High
158917,Front of Store,15.84,11.45,Yes,High,Seniors,Clothing,Yes,2042,4.39,1.3834,Medium,High
119182,Front of Store,16.46,13.91,Yes,Low,Families,Food,No,2578,2.55,1.1833,Medium,High
177843,End-cap,22.29,21.55,Yes,Low,Families,Clothing,No,1898,0.74,1.0343,Medium,Medium
175135,Front of Store,30.9,29.78,No,High,Seniors,Food,No,1732,1.12,1.0376,High,Medium
162886,Front of Store,20.54,17.99,No,Medium,College students,Clothing,Yes,2192,2.55,1.1417,Medium,High
162663,Aisle,34.96,34.77,No,High,Young adults,Electronics,No,2231,0.19,1.0055,High,High
148513,Front of Store,28.81,24.72,Yes,High,Seniors,Food,Yes,980,4.09,1.1655,Medium,Low
127550,Front of Store,45.28,42.69,Yes,Low,Families,Clothing,Yes,2605,2.59,1.0607,High,High
123557,Front of Store,15.14,11.49,No,Low,Seniors,Food,Yes,1035,3.65,1.3177,Medium,Medium
140118,Aisle,41.12,39.94,No,Medium,College students,Electronics,Yes,2063,1.18,1.0295,High,High
172912,Front of Store,40.01,38.86,Yes,High,College students,Clothing,No,2551,1.15,1.0296,High,High
155610,Front of Store,5.11,1.28,No,Low,College students,Electronics,Yes,2807,3.83,3.9922,Low,High
160544,End-cap,45.47,41.47,Yes,Medium,College students,Food,No,2687,4.0,1.0965,High,High
177721,End-cap,25.2,20.82,Yes,Medium,Seniors,Electronics,No,2731,4.38,1.2104,Medium,High
199735,Aisle,41.0,40.35,Yes,Low,Seniors,Electronics,No,1176,0.65,1.0161,High,Medium
164553,End-cap,6.66,3.09,No,High,Families,Clothing,Yes,1826,3.57,2.1553,Low,Medium
160829,Front of Store,28.09,26.0,No,Low,Young adults,Clothing,Yes,1985,2.09,1.0804,Medium,Medium
189316,Front of Store,33.94,32.88,No,Medium,College students,Clothing,Yes,2262,1.06,1.0322,High,High
110815,Aisle,42.48,42.36,No,High,Young adults,Electronics,No,1672,0.12,1.0028,High,Medium
173823,Front of Store,46.95,46.69,Yes,High,Young adults,Electronics,Yes,2732,0.26,1.0056,High,High
189791,End-cap,15.37,13.64,No,High,College students,Food,Yes,1360,1.73,1.1268,Medium,Medium
180074,End-cap,18.25,14.38,Yes,Low,Families,Clothing,Yes,2608,3.87,1.2691,Medium,High
131689,Front of Store,42.43,41.76,No,Low,Families,Food,Yes,1833,0.67,1.016,High,Medium
145573,End-cap,43.83,42.62,No,Medium,Families,Electronics,Yes,1071,1.21,1.0284,High,Medium
196508,End-cap,47.98,44.05,Yes,High,Families,Clothing,Yes,1698,3.93,1.0892,High,Medium
159831,Aisle,36.29,33.69,No,Medium,College students,Electronics,No,763,2.6,1.0772,High,Low
154409,Aisle,19.87,19.65,No,Medium,College students,Food,Yes,1506,0.22,1.0112,Medium,Medium
151330,Front of Store,42.94,39.98,No,Medium,College students,Food,No,2353,2.96,1.074,High,High
178721,End-cap,34.32,30.13,No,Low,Young adults,Electronics,No,628,4.19,1.1391,High,Low
190370,End-cap,36.86,35.27,Yes,Low,Families,Clothing,Yes,554,1.59,1.0451,High,Low
171778,End-cap,34.07,30.82,No,High,Families,Clothing,Yes,2095,3.25,1.1055,High,High
181634,Front of Store,23.99,22.54,No,High,Young adults,Clothing,Yes,2774,1.45,1.0643,Medium,High
146294,Front of Store,11.38,8.6,No,High,Young adults,Food,Yes,2777,2.78,1.3233,Low,High
113594,Front of Store,24.18,21.23,No,High,Seniors,Electronics,No,2376,2.95,1.139,Medium,High
153294,End-cap,30.37,26.67,Yes,Low,Seniors,Electronics,No,1279,3.7,1.1387,High,Medium
191154,End-cap,38.81,36.77,No,Medium,Seniors,Clothing,No,836,2.04,1.0555,High,Low
154870,Front of Store,8.52,5.11,Yes,Low,Young adults,Clothing,Yes,1793,3.41,1.6673,Low,Medium
145558,End-cap,10.78,8.58,Yes,Low,Families,Clothing,No,2728,2.2,1.2564,Low,High
135809,Front of Store,18.9,18.48,Yes,Low,Young adults,Clothing,No,1780,0.42,1.0227,Medium,Medium
156148,Aisle,36.26,34.24,Yes,High,Young adults,Electronics,Yes,1508,2.02,1.059,High,Medium
171191,Front of Store,46.72,45.02,No,High,Families,Food,Yes,2267,1.7,1.0378,High,High
115810,Front of Store,7.28,6.56,No,Medium,Young adults,Clothing,Yes,1953,0.72,1.1098,Low,Medium
115533,End-cap,41.85,37.04,Yes,High,College students,Food,Yes,1971,4.81,1.1299,High,Medium
191827,End-cap,28.57,26.47,Yes,High,Families,Food,No,1178,2.1,1.0793,Medium,Medium
115156,Front of Store,10.66,6.87,Yes,High,College students,Electronics,Yes,2800,3.79,1.5517,Low,High
148849,End-cap,11.75,9.84,Yes,High,Young adults,Electronics,Yes,1307,1.91,1.1941,Low,Medium
121239,Aisle,49.77,49.66,Yes,Low,Seniors,Clothing,Yes,1829,0.11,1.0022,High,Medium
147878,End-cap,38.9,35.38,No,High,Families,Electronics,No,1065,3.52,1.0995,High,Medium
163043,End-cap,15.86,11.57,No,Low,Seniors,Electronics,No,1075,4.29,1.3708,Medium,Medium
198302,Aisle,45.15,42.0,No,High,Seniors,Clothing,No,1388,3.15,1.075,High,Medium
191418,Aisle,46.06,43.67,No,Low,Seniors,Electronics,No,2244,2.39,1.0547,High,High
175324,End-cap,37.69,36.14,Yes,Low,Families,Electronics,Yes,1308,1.55,1.0429,High,Medium
168949,Front of Store,47.81,46.2,Yes,Medium,Seniors,Electronics,No,1033,1.61,1.0348,High,Medium
132443,Aisle,36.15,31.58,Yes,Low,College students,Clothing,No,1924,4.57,1.1447,High,Medium
142665,End-cap,28.97,24.67,Yes,Medium,College students,Clothing,Yes,1705,4.3,1.1743,Medium,Medium
