Product_ID,Product_Position,Price,Competitors_Price,Promotion,Foot_Traffic,Consumer_Demographics,Product_Category,Seasonal,Sales_Volume,Price_Difference,Price_Ratio,Price_Range,Sales_Performance
171112,Aisle,40.65,36.48,No,High,College students,Food,Yes,635,4.17,1.1143,High,Low
164994,End-cap,13.6,8.67,Yes,Low,Families,Food,No,2189,4.93,1.5686,Low,High
197700,Aisle,5.76,3.84,No,Medium,Families,Electronics,No,2716,1.92,1.5,Low,High
166102,Front of Store,48.35,47.1,Yes,Medium,College students,Food,No,1001,1.25,1.0265,High,Medium
125196,Front of Store,33.86,31.9,No,High,Young adults,Clothing,Yes,2479,1.96,1.0614,High,High
190769,Aisle,40.56,38.99,No,High,Families,Clothing,Yes,955,1.57,1.0403,High,Low
192908,Front of Store,45.61,43.04,No,Low,Seniors,Food,Yes,1410,2.57,1.0597,High,Medium
190000,Front of Store,11.29,9.86,Yes,High,Families,Electronics,No,1133,1.43,1.145,Low,Medium
117812,End-cap,13.49,11.04,No,High,Seniors,Electronics,No,2984,2.45,1.2219,Low,High
158258,Aisle,41.44,39.26,No,Low,Families,Electronics,Yes,2622,2.18,1.0555,High,High
136575,Aisle,18.65,15.73,Yes,High,Young adults,Food,Yes,2570,2.92,1.1856,Medium,High
152880,End-cap,25.36,24.79,No,Low,Young adults,Clothing,Yes,617,0.57,1.023,Medium,Low
112839,Front of Store,49.98,49.85,No,High,Young adults,Clothing,No,2255,0.13,1.0026,High,High
190584,Front of Store,37.43,33.22,Yes,Low,College students,Clothing,No,637,4.21,1.1267,High,Low
171598,Aisle,30.93,30.15,Yes,Medium,College students,Electronics,No,1613,0.78,1.0259,High,Medium
169545,Front of Store,20.4,15.7,Yes,Medium,Families,Electronics,No,653,4.7,1.2994,Medium,Low
132704,Aisle,25.47,22.73,Yes,High,Families,Electronics,No,2074,2.74,1.1205,Medium,High
168639,Front of Store,38.68,35.89,Yes,High,College students,Clothing,Yes,2068,2.79,1.0777,High,High
163062,End-cap,37.79,34.04,Yes,High,College students,Food,Yes,2360,3.75,1.1102,High,High
186783,Front of Store,8.52,4.55,No,Low,Young adults,Food,Yes,1667,3.97,1.8725,Low,Medium
130656,End-cap,30.51,27.48,Yes,Medium,Families,Electronics,No,588,3.03,1.1103,High,Low
111930,Front of Store,11.04,9.15,No,High,Seniors,Electronics,No,1380,1.89,1.2066,Low,Medium
115305,End-cap,36.36,31.41,No,High,Seniors,Electronics,Yes,676,4.95,1.1576,High,Low
167689,Front of Store,11.48,10.41,No,High,Young adults,Electronics,Yes,2969,1.07,1.1028,Low,High
110451,Front of Store,10.77,9.98,Yes,Medium,Families,Food,No,578,0.79,1.0792,Low,Low
189534,End-cap,5.73,3.94,Yes,Medium,Young adults,Electronics,No,2886,1.79,1.4543,Low,High
153881,Front of Store,33.16,28.8,Yes,Medium,Families,Clothing,No,1376,4.36,1.1514,High,Medium
134948,Aisle,10.28,7.76,Yes,Medium,Young adults,Food,No,600,2.52,1.3247,Low,Low
152468,Aisle,8.31,5.35,Yes,High,Families,Food,No,1728,2.96,1.5533,Low,Medium
148553,Front of Store,27.54,24.56,Yes,High,Families,Food,No,1585,2.98,1.1213,Medium,Medium
121643,Aisle,5.17,0.72,No,High,College students,Food,Yes,1522,4.45,7.1806,Low,Medium
167351,Aisle,33.05,31.73,No,Low,College students,Electronics,No,961,1.32,1.0416,High,Low
199976,Front of Store,19.66,18.89,No,High,College students,Clothing,No,1641,0.77,1.0408,Medium,Medium
172344,End-cap,15.42,13.77,Yes,Medium,Families,Clothing,Yes,2030,1.65,1.1198,Medium,High
157499,Aisle,19.49,16.81,No,Low,Seniors,Electronics,No,1973,2.68,1.1594,Medium,Medium
173866,Aisle,47.92,44.15,Yes,Medium,Young adults,Food,Yes,2246,3.77,1.0854,High,High
134989,Front of Store,14.85,12.52,Yes,High,Families,Clothing,Yes,2571,2.33,1.1861,Low,High
162691,Front of Store,36.77,35.21,Yes,High,Families,Clothing,No,690,1.56,1.0443,High,Low
187196,End-cap,37.13,35.06,No,Low,College students,Food,Yes,2876,2.07,1.059,High,High
121378,End-cap,9.26,9.07,Yes,Medium,Seniors,Electronics,Yes,2168,0.19,1.0209,Low,High
142482,End-cap,27.59,26.89,No,High,Young adults,Electronics,No,1362,0.7,1.026,Medium,Medium
176723,Aisle,47.41,45.53,No,Low,Families,Electronics,Yes,1524,1.88,1.0413,High,Medium
132654,Front of Store,36.75,36.09,No,Low,Seniors,Food,Yes,1875,0.66,1.0183,High,Medium
169453,Aisle,12.09,10.47,No,Medium,Seniors,Electronics,Yes,2177,1.62,1.1547,Low,High
165328,End-cap,37.37,32.7,Yes,Medium,Families,Food,No,719,4.67,1.1428,High,Low
189998,Aisle,27.39,27.22,Yes,High,Young adults,Electronics,No,2206,0.17,1.0062,Medium,High
171481,Aisle,37.53,35.46,No,High,Families,Clothing,Yes,2212,2.07,1.0584,High,High
166674,End-cap,11.36,6.76,Yes,Low,Seniors,Clothing,Yes,638,4.6,1.6805,Low,Low
110674,End-cap,36.21,33.76,Yes,Low,Seniors,Electronics,No,2726,2.45,1.0726,High,High
110417,End-cap,43.02,42.63,Yes,Low,Young adults,Clothing,Yes,2352,0.39,1.0091,High,High
166698,End-cap,47.18,46.66,No,Low,Young adults,Clothing,No,2528,0.52,1.0111,High,High
179623,Front of Store,5.08,3.34,Yes,Low,College students,Food,Yes,2284,1.74,1.521,Low,High
196326,Aisle,32.98,28.94,Yes,Medium,Seniors,Food,Yes,2015,4.04,1.1396,High,High
175453,End-cap,12.65,9.75,No,Low,Seniors,Electronics,Yes,1603,2.9,1.2974,Low,Medium
153183,End-cap,38.1,34.7,No,Medium,Families,Clothing,No,822,3.4,1.098,High,Low
195160,Front of Store,21.92,18.0,Yes,Low,Young adults,Food,No,1792,3.92,1.2178,Medium,Medium
116201,Aisle,30.31,29.05,No,Low,Young adults,Clothing,No,2761,1.26,1.0434,High,High
188566,Aisle,49.34,46.31,Yes,Medium,Families,Electronics,No,2071,3.03,1.0654,High,High
151362,Front of Store,22.05,19.73,No,Medium,Families,Food,No,1112,2.32,1.1176,Medium,Medium
189612,End-cap,49.94,48.09,Yes,High,Families,Food,Yes,809,1.85,1.0385,High,Low
144433,Front of Store,41.17,37.58,No,Low,Seniors,Electronics,No,1412,3.59,1.0955,High,Medium
157449,Aisle,33.65,32.64,No,Low,College students,Food,No,951,1.01,1.0309,High,Low
165623,End-cap,17.03,15.52,No,High,College students,Electronics,Yes,2379,1.51,1.0973,Medium,High
137925,End-cap,45.44,41.87,No,Medium,Young adults,Electronics,No,2336,3.57,1.0853,High,High
115111,Aisle,16.88,13.12,No,Medium,Families,Clothing,No,1592,3.76,1.2866,Medium,Medium
171502,Front of Store,10.49,8.45,Yes,Medium,Seniors,Food,Yes,635,2.04,1.2414,Low,Low
193698,End-cap,7.95,3.06,No,Medium,Young adults,Food,No,1029,4.89,2.598,Low,Medium
151572,Front of Store,29.0,26.1,Yes,Low,College students,Food,Yes,1602,2.9,1.1111,Medium,Medium
158886,End-cap,33.24,29.24,Yes,Medium,Seniors,Electronics,Yes,664,4.0,1.1368,High,Low
111012,Front of Store,39.23,37.69,No,Medium,College students,Food,No,725,1.54,1.0409,High,Low
143251,Aisle,9.89,8.88,No,Low,Seniors,Electronics,No,2354,1.01,1.1137,Low,High
178611,Aisle,24.97,22.33,Yes,Medium,Seniors,Food,No,992,2.64,1.1182,Medium,Low
114824,Front of Store,43.12,40.43,Yes,High,Families,Clothing,Yes,852,2.69,1.0665,High,Low
168713,End-cap,29.88,26.59,Yes,High,Young adults,Food,Yes,2112,3.29,1.1237,Medium,High
140868,Front of Store,19.11,16.4,No,Low,Families,Food,No,675,2.71,1.1652,Medium,Low
146780,End-cap,49.36,45.93,No,Low,College students,Electronics,No,2080,3.43,1.0747,High,High
172105,Aisle,9.85,8.59,Yes,High,Families,Electronics,No,2299,1.26,1.1467,Low,High
111455,End-cap,27.05,26.24,Yes,High,College students,Electronics,Yes,2229,0.81,1.0309,Medium,High
129927,End-cap,6.75,4.72,No,High,Seniors,Clothing,No,647,2.03,1.4301,Low,Low
139494,Front of Store,32.22,31.89,No,Medium,Families,Food,Yes,1140,0.33,1.0103,High,Medium
112511,End-cap,47.2,44.69,Yes,Medium,Young adults,Clothing,Yes,2587,2.51,1.0562,High,High
146982,End-cap,29.92,29.86,Yes,Medium,Young adults,Clothing,Yes,972,0.06,1.002,Medium,Low
171517,Front of Store,18.7,16.64,Yes,Medium,Young adults,Food,No,1069,2.06,1.1238,Medium,Medium
181233,Front of Store,20.7,19.35,No,High,Seniors,Clothing,No,2632,1.35,1.0698,Medium,High
147559,Aisle,16.97,16.54,No,High,College students,Clothing,No,2628,0.43,1.026,Medium,High
158151,Aisle,36.75,34.84,No,Low,Young adults,Food,No,626,1.91,1.0548,High,Low
199194,Front of Store,8.58,4.65,Yes,High,Seniors,Food,No,2315,3.93,1.8452,Low,High
187447,Front of Store,30.46,26.95,Yes,High,College students,Food,Yes,1253,3.51,1.1302,High,Medium
175725,End-cap,39.97,39.71,Yes,Low,Young adults,Electronics,Yes,1083,0.26,1.0065,High,Medium
131107,Aisle,31.79,26.83,No,Low,Young adults,Clothing,Yes,1089,4.96,1.1849,High,Medium
186541,Aisle,40.59,35.65,Yes,High,Young adults,Clothing,No,2969,4.94,1.1386,High,High
192046,Front of Store,20.24,20.18,Yes,Medium,Families,Food,No,1387,0.06,1.003,Medium,Medium
147306,Aisle,18.5,15.38,No,Low,College students,Clothing,Yes,1828,3.12,1.2029,Medium,Medium
145684,Front of Store,46.36,42.96,Yes,Low,College students,Electronics,No,2267,3.4,1.0791,High,High
118867,End-cap,11.15,8.08,No,Medium,Families,Electronics,Yes,2292,3.07,1.38,Low,High
143823,End-cap,47.99,43.86,Yes,Medium,Young adults,Electronics,Yes,2230,4.13,1.0942,High,High
194433,Aisle,21.67,18.77,No,Low,Young adults,Food,No,2207,2.9,1.1545,Medium,High
180551,End-cap,30.83,30.37,No,Low,College students,Food,No,1999,0.46,1.0151,High,Medium
180029,Aisle,37.72,33.07,No,Low,Families,Clothing,Yes,1301,4.65,1.1406,High,Medium
158671,End-cap,28.37,27.34,Yes,Medium,Seniors,Food,Yes,1262,1.03,1.0377,Medium,Medium
196932,Aisle,49.66,46.66,No,High,Young adults,Food,Yes,2085,3.0,1.0643,High,High
188730,Aisle,22.04,19.16,Yes,Medium,Families,Electronics,Yes,2051,2.88,1.1503,Medium,High
189853,End-cap,14.3,11.08,No,Low,Families,Food,No,2479,3.22,1.2906,Low,High
169236,End-cap,13.52,9.5,Yes,Low,Young adults,Food,No,2234,4.02,1.4232,Low,High
157660,End-cap,17.99,14.93,No,Medium,Young adults,Clothing,Yes,821,3.06,1.205,Medium,Low
119645,End-cap,26.07,24.32,No,High,Young adults,Food,Yes,1634,1.75,1.072,Medium,Medium
142356,Aisle,27.16,23.47,No,Medium,Families,Food,Yes,1207,3.69,1.1572,Medium,Medium
122078,End-cap,7.32,4.86,No,Medium,Young adults,Electronics,Yes,1124,2.46,1.5062,Low,Medium
161248,End-cap,12.8,11.34,No,Low,College students,Clothing,Yes,1167,1.46,1.1287,Low,Medium
171394,Front of Store,16.93,16.87,No,Low,College students,Clothing,No,2683,0.06,1.0036,Medium,High
171225,Aisle,11.0,9.72,No,Medium,Young adults,Electronics,Yes,689,1.28,1.1317,Low,Low
147968,Front of Store,10.27,10.14,No,Low,Families,Clothing,Yes,1995,0.13,1.0128,Low,Medium
135533,End-cap,30.99,27.34,Yes,Low,College students,Clothing,Yes,2915,3.65,1.1335,High,High
175517,Aisle,37.72,37.04,No,High,Families,Clothing,Yes,1732,0.68,1.0184,High,Medium
181234,End-cap,40.78,40.35,Yes,High,College students,Electronics,Yes,2262,0.43,1.0107,High,High
128647,Front of Store,13.33,9.52,No,High,Young adults,Food,No,1187,3.81,1.4002,Low,Medium
178865,End-cap,7.73,5.13,Yes,Medium,Families,Electronics,No,2525,2.6,1.5068,Low,High
131452,Aisle,28.43,27.71,No,Medium,College students,Electronics,Yes,1056,0.72,1.026,Medium,Medium
146158,End-cap,41.9,40.31,Yes,Medium,Families,Food,Yes,2737,1.59,1.0394,High,High
144475,Aisle,23.7,19.85,No,Medium,Young adults,Clothing,Yes,957,3.85,1.194,Medium,Low
120176,Front of Store,45.03,44.13,No,Medium,Seniors,Clothing,No,2560,0.9,1.0204,High,High
156007,Aisle,31.89,27.8,Yes,Low,College students,Clothing,No,648,4.09,1.1471,High,Low
138628,Aisle,37.83,33.08,No,Low,Families,Food,Yes,645,4.75,1.1436,High,Low
178302,Aisle,26.98,25.17,Yes,Medium,Young adults,Clothing,Yes,1725,1.81,1.0719,Medium,Medium
144073,Front of Store,24.73,21.68,No,Medium,Young adults,Clothing,Yes,2293,3.05,1.1407,Medium,High
186997,Aisle,28.66,27.62,Yes,Low,College students,Clothing,Yes,2064,1.04,1.0377,Medium,High
173396,End-cap,35.55,34.13,No,Low,Families,Clothing,Yes,1356,1.42,1.0416,High,Medium
115038,End-cap,18.36,16.02,No,Low,College students,Clothing,Yes,611,2.34,1.1461,Medium,Low
151967,Front of Store,31.14,30.98,Yes,Medium,Young adults,Clothing,Yes,2680,0.16,1.0052,High,High
170937,Front of Store,16.58,15.92,No,Low,Young adults,Food,No,507,0.66,1.0415,Medium,Low
176947,End-cap,48.73,48.41,Yes,High,Young adults,Electronics,No,1562,0.32,1.0066,High,Medium
181067,End-cap,29.39,26.88,No,Medium,Seniors,Food,No,1418,2.51,1.0934,Medium,Medium
192831,Aisle,26.63,24.16,Yes,Low,Young adults,Clothing,Yes,762,2.47,1.1022,Medium,Low
119838,Aisle,25.61,21.23,Yes,Medium,College students,Electronics,No,2534,4.38,1.2063,Medium,High
151923,Aisle,48.91,43.95,Yes,Medium,Families,Food,Yes,1701,4.96,1.1129,High,Medium
186652,End-cap,23.64,18.82,Yes,Medium,College students,Clothing,Yes,747,4.82,1.2561,Medium,Low
169576,Aisle,45.3,43.21,Yes,Medium,Seniors,Clothing,Yes,1463,2.09,1.0484,High,Medium
180911,End-cap,22.95,20.73,No,Low,Families,Electronics,Yes,1015,2.22,1.1071,Medium,Medium
133294,Front of Store,41.51,41.39,Yes,Medium,Young adults,Food,No,2696,0.12,1.0029,High,High
135689,End-cap,43.26,39.55,Yes,Medium,Families,Electronics,Yes,1063,3.71,1.0938,High,Medium
190951,Aisle,44.53,40.86,No,High,Seniors,Electronics,No,2472,3.67,1.0898,High,High
163002,Front of Store,6.35,3.89,Yes,High,Young adults,Clothing,No,1270,2.46,1.6324,Low,Medium
190010,Aisle,28.45,24.96,Yes,Medium,College students,Clothing,No,2312,3.49,1.1398,Medium,High
177516,Aisle,9.19,4.71,No,Low,Families,Food,Yes,2082,4.48,1.9512,Low,High
113847,Front of Store,31.3,27.14,No,High,Families,Food,No,712,4.16,1.1533,High,Low
114370,Aisle,49.5,45.77,Yes,Medium,College students,Clothing,No,1017,3.73,1.0815,High,Medium
154002,Aisle,28.11,27.36,Yes,High,Families,Food,No,887,0.75,1.0274,Medium,Low
125057,End-cap,30.59,30.0,Yes,Medium,College students,Food,Yes,660,0.59,1.0197,High,Low
159070,End-cap,19.25,18.54,No,High,College students,Electronics,Yes,1280,0.71,1.0383,Medium,Medium
167705,Front of Store,15.21,13.53,Yes,Medium,Families,Electronics,Yes,2196,1.68,1.1242,Medium,High
177177,Aisle,24.9,24.44,Yes,High,College students,Electronics,Yes,1432,0.46,1.0188,Medium,Medium
192619,Aisle,26.75,22.76,Yes,High,College students,Food,No,2279,3.99,1.1753,Medium,High
121605,Front of Store,13.58,11.21,No,Low,Young adults,Electronics,No,1145,2.37,1.2114,Low,Medium
149245,End-cap,10.6,7.52,No,High,College students,Electronics,No,771,3.08,1.4096,Low,Low
194369,Aisle,9.81,9.53,No,High,College students,Food,Yes,2548,0.28,1.0294,Low,High
135894,End-cap,36.9,33.72,Yes,Low,Families,Electronics,Yes,1640,3.18,1.0943,High,Medium
127177,End-cap,35.44,30.67,Yes,Medium,Families,Electronics,No,565,4.77,1.1555,High,Low
144780,Front of Store,7.65,4.84,Yes,High,Families,Electronics,No,1272,2.81,1.5806,Low,Medium
189870,End-cap,49.31,44.8,Yes,Low,Young adults,Electronics,Yes,582,4.51,1.1007,High,Low
179236,End-cap,33.41,28.67,Yes,Medium,Families,Clothing,Yes,1270,4.74,1.1653,High,Medium
134887,End-cap,47.79,46.97,No,Low,Seniors,Electronics,Yes,2118,0.82,1.0175,High,High
190184,End-cap,44.54,42.2,No,Low,College students,Clothing,Yes,2820,2.34,1.0555,High,High
115318,Front of Store,21.79,17.46,No,High,College students,Food,Yes,2363,4.33,1.248,Medium,High
161907,Front of Store,34.69,31.14,No,Medium,Young adults,Clothing,Yes,1099,3.55,1.114,High,Medium
155997,End-cap,46.84,43.8,Yes,Low,College students,Food,No,2534,3.04,1.0694,High,High
166744,Aisle,13.34,8.91,No,Medium,Families,Clothing,Yes,2309,4.43,1.4972,Low,High
129858,Front of Store,47.74,45.16,Yes,High,College students,Electronics,Yes,2018,2.58,1.0571,High,High
158908,Front of Store,42.5,41.13,Yes,High,Seniors,Food,Yes,2100,1.37,1.0333,High,High
192048,End-cap,20.39,18.04,No,High,Young adults,Electronics,No,2512,2.35,1.1303,Medium,High
136294,End-cap,38.87,37.28,No,Low,College students,Food,Yes,1706,1.59,1.0427,High,Medium
193043,Front of Store,49.14,45.02,No,Low,Families,Clothing,No,2743,4.12,1.0915,High,High
192787,End-cap,19.84,19.13,Yes,Medium,Seniors,Food,No,2569,0.71,1.0371,Medium,High
119150,End-cap,21.81,17.49,No,High,College students,Food,No,1556,4.32,1.247,Medium,Medium
115266,Front of Store,27.9,25.48,No,Low,Families,Electronics,No,1549,2.42,1.095,Medium,Medium
121186,Front of Store,6.77,5.62,No,Medium,Young adults,Electronics,No,989,1.15,1.2046,Low,Low
144385,Aisle,39.44,38.08,No,High,Families,Food,No,834,1.36,1.0357,High,Low
161594,End-cap,49.52,45.71,Yes,Low,College students,Food,Yes,2108,3.81,1.0834,High,High
114320,Aisle,6.11,1.77,Yes,Low,College students,Clothing,No,558,4.34,3.452,Low,Low
167648,Aisle,39.47,39.39,No,High,Young adults,Electronics,No,2990,0.08,1.002,High,High
198500,Front of Store,29.39,26.11,Yes,Medium,College students,Clothing,Yes,1581,3.28,1.1256,Medium,Medium
120916,Front of Store,8.01,5.23,No,Low,Families,Electronics,No,1139,2.78,1.5315,Low,Medium
180422,Aisle,22.74,19.43,Yes,Medium,Seniors,Clothing,No,1408,3.31,1.1704,Medium,Medium
136977,End-cap,20.56,17.87,Yes,Low,College students,Clothing,Yes,685,2.69,1.1505,Medium,Low
145902,Aisle,11.9,9.17,Yes,High,Young adults,Electronics,Yes,2314,2.73,1.2977,Low,High
135734,Aisle,20.45,19.41,Yes,High,Seniors,Clothing,No,2805,1.04,1.0536,Medium,High
153230,End-cap,29.28,26.59,No,Low,Seniors,Food,Yes,565,2.69,1.1012,Medium,Low
153722,Aisle,47.67,43.0,No,Medium,Seniors,Food,Yes,1058,4.67,1.1086,High,Medium
147361,End-cap,32.84,32.42,No,Low,Seniors,Food,Yes,563,0.42,1.013,High,Low
158227,Aisle,11.54,9.37,No,High,Families,Clothing,No,2721,2.17,1.2316,Low,High
197123,Front of Store,37.09,33.18,Yes,High,College students,Electronics,No,2625,3.91,1.1178,High,High
140321,End-cap,39.47,36.13,No,High,Seniors,Food,Yes,687,3.34,1.0924,High,Low
177510,Front of Store,37.07,36.38,Yes,High,Young adults,Food,No,1768,0.69,1.019,High,Medium
135786,Aisle,27.36,25.74,Yes,Medium,Seniors,Electronics,Yes,2987,1.62,1.0629,Medium,High
184980,End-cap,47.39,44.9,Yes,Medium,Seniors,Electronics,No,2788,2.49,1.0555,High,High
152671,Aisle,47.12,46.0,Yes,High,Families,Food,No,1380,1.12,1.0243,High,Medium
155722,End-cap,29.53,26.18,Yes,High,Families,Clothing,Yes,1484,3.35,1.128,Medium,Medium
171570,End-cap,15.7,11.02,Yes,High,Seniors,Clothing,Yes,1353,4.68,1.4247,Medium,Medium
181417,Aisle,40.19,38.73,Yes,Medium,Young adults,Clothing,No,2728,1.46,1.0377,High,High
157514,Front of Store,17.49,13.3,No,Medium,College students,Electronics,Yes,937,4.19,1.315,Medium,Low
170515,Front of Store,38.45,38.05,No,Low,Families,Electronics,Yes,533,0.4,1.0105,High,Low
179736,Aisle,17.03,13.4,No,High,Young adults,Electronics,No,1452,3.63,1.2709,Medium,Medium
137969,End-cap,38.82,34.28,No,High,Families,Electronics,Yes,1987,4.54,1.1324,High,Medium
146503,Front of Store,27.63,26.37,Yes,High,Young adults,Electronics,No,2410,1.26,1.0478,Medium,High
115333,Front of Store,16.49,13.55,No,High,Seniors,Food,No,962,2.94,1.217,Medium,Low
162808,End-cap,36.43,33.6,Yes,Low,Young adults,Electronics,No,775,2.83,1.0842,High,Low
114390,Front of Store,33.0,29.31,No,Low,Young adults,Clothing,No,2674,3.69,1.1259,High,High
154882,Aisle,20.81,18.58,No,Low,College students,Food,Yes,889,2.23,1.12,Medium,Low
148460,Aisle,20.89,17.37,No,Medium,College students,Food,Yes,1433,3.52,1.2026,Medium,Medium
188481,Front of Store,29.43,28.15,Yes,High,Young adults,Electronics,No,1879,1.28,1.0455,Medium,Medium
197435,Aisle,11.51,6.97,No,Medium,Young adults,Clothing,No,2270,4.54,1.6514,Low,High
157169,End-cap,22.77,22.64,No,Low,Young adults,Clothing,Yes,841,0.13,1.0057,Medium,Low
184945,Front of Store,47.52,43.76,Yes,Low,Families,Food,No,1220,3.76,1.0859,High,Medium
140927,Aisle,46.55,44.71,No,Low,Young adults,Food,Yes,1745,1.84,1.0412,High,Medium
174621,Aisle,26.66,26.54,No,Medium,Families,Clothing,Yes,680,0.12,1.0045,Medium,Low
137475,Front of Store,9.68,4.75,No,Low,College students,Food,Yes,2258,4.93,2.0379,Low,High
184176,Aisle,8.74,5.79,Yes,Medium,Families,Electronics,Yes,2278,2.95,1.5095,Low,High
149169,End-cap,37.42,36.79,Yes,Medium,College students,Electronics,No,2283,0.63,1.0171,High,High
138995,Front of Store,43.32,42.81,No,High,Young adults,Electronics,No,541,0.51,1.0119,High,Low
110220,Front of Store,48.11,44.43,Yes,Low,Seniors,Electronics,Yes,660,3.68,1.0828,High,Low
133770,Front of Store,19.87,18.07,Yes,High,College students,Electronics,Yes,1978,1.8,1.0996,Medium,Medium
165819,Front of Store,7.09,2.82,Yes,Medium,Families,Electronics,No,1801,4.27,2.5142,Low,Medium
191957,Front of Store,24.07,19.86,Yes,Medium,College students,Food,Yes,1199,4.21,1.212,Medium,Medium
178701,End-cap,20.04,15.24,No,Low,Young adults,Clothing,Yes,2921,4.8,1.315,Medium,High
181111,Front of Store,46.12,43.68,No,High,Families,Food,No,633,2.44,1.0559,High,Low
183252,Aisle,23.24,19.35,Yes,Medium,Young adults,Clothing,No,792,3.89,1.201,Medium,Low
182755,End-cap,9.14,8.68,No,High,Young adults,Food,No,1380,0.46,1.053,Low,Medium
143247,Aisle,35.4,33.28,No,Medium,Families,Clothing,Yes,2845,2.12,1.0637,High,High
118346,Front of Store,49.68,46.58,No,High,Seniors,Clothing,Yes,2656,3.1,1.0666,High,High
182563,Aisle,13.1,13.0,No,Low,Families,Clothing,Yes,2211,0.1,1.0077,Low,High
120300,End-cap,16.18,15.84,Yes,Low,Young adults,Food,Yes,2698,0.34,1.0215,Medium,High
184596,Aisle,41.83,37.17,Yes,Low,Young adults,Clothing,No,2745,4.66,1.1254,High,High
165690,End-cap,20.4,18.71,No,Low,College students,Food,Yes,2069,1.69,1.0903,Medium,High
148366,End-cap,19.63,17.77,No,Medium,Seniors,Food,No,935,1.86,1.1047,Medium,Low
154931,Aisle,31.27,28.47,Yes,Medium,Families,Clothing,Yes,1514,2.8,1.0983,High,Medium
129915,Front of Store,14.36,12.58,No,High,Seniors,Electronics,Yes,2302,1.78,1.1415,Low,High
129854,End-cap,13.36,12.36,No,Low,Families,Clothing,Yes,1864,1.0,1.0809,Low,Medium
196418,Aisle,39.11,35.48,Yes,Medium,Seniors,Food,Yes,1456,3.63,1.1023,High,Medium
147140,Aisle,12.72,11.72,No,Low,Seniors,Food,Yes,2224,1.0,1.0853,Low,High
176622,End-cap,14.7,14.24,No,Low,Young adults,Electronics,No,2168,0.46,1.0323,Low,High
180566,Aisle,33.32,32.9,Yes,High,College students,Clothing,Yes,1897,0.42,1.0128,High,Medium
124273,End-cap,44.99,44.48,Yes,High,Young adults,Food,Yes,2343,0.51,1.0115,High,High
159902,Aisle,34.75,31.6,No,Medium,Seniors,Electronics,No,1889,3.15,1.0997,High,Medium
163182,Aisle,43.05,41.66,No,Low,Seniors,Electronics,No,1390,1.39,1.0334,High,Medium
121303,Front of Store,24.35,23.42,Yes,High,Young adults,Clothing,Yes,1130,0.93,1.0397,Medium,Medium
162658,End-cap,11.56,8.61,No,Medium,Families,Electronics,Yes,1133,2.95,1.3426,Low,Medium
146858,Front of Store,47.72,46.78,No,Medium,College students,Food,Yes,565,0.94,1.0201,High,Low
174565,Aisle,21.3,18.71,Yes,High,Seniors,Electronics,No,890,2.59,1.1384,Medium,Low
160629,Aisle,22.82,19.13,No,Medium,Seniors,Electronics,Yes,2538,3.69,1.1929,Medium,High
150654,End-cap,6.38,5.25,Yes,Medium,Young adults,Electronics,No,2884,1.13,1.2152,Low,High
